날짜,매체명,상품명,소재명,노출수(열람수),클릭수,발송수,비용,인타입,비고
2026-06-08,가스락,내 정보 배너,소재 A,18758,6,0,33000,A_gasB608,
2026-06-08,가스락,서브 참여형 리스트 배너,소재 A,5623,12,0,60000,A_gasB605,
2026-06-08,가스락,서브 텍스트 배너,소재 A,16434,165,0,59000,A_gasB630,
2026-06-08,가스락,홈 참여형 리스트 배너,소재 A,375657,255,0,99000,A_gasB620,
2026-06-08,가스락,홈 토스트 배너,소재 A,31830,342,0,104000,A_gasB610,
2026-06-08,카카오페이,혜택A,소재 B,725394,259190,0,1015000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-09,KT PASS,PUSH,소재 A,50530,13,0,431000,A_pasB610,
2026-06-09,KT PASS,하단배너,소재 A,1746,5,0,27000,A_pasB620,
2026-06-09,T멤버십,PUSH,소재 A,0,3261,300000,1722000,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-09,T멤버십,미션탭,소재 A,168756,113,0,169000,A_sktB620,
2026-06-09,가스락,내 정보 배너,소재 A,23372,6,0,41000,A_gasB608,
2026-06-09,가스락,서브 참여형 리스트 배너,소재 A,5088,13,0,54000,A_gasB605,
2026-06-09,가스락,서브 텍스트 배너,소재 A,44588,323,0,160000,A_gasB630,
2026-06-09,가스락,홈 참여형 리스트 배너,소재 A,453192,226,0,119000,A_gasB620,
2026-06-09,가스락,홈 토스트 배너,소재 A,58053,483,0,191000,A_gasB610,
2026-06-09,카카오페이,TMS,소재 B,78203,1210,140950,7777000,A_kpaB621,기본 텍스트형_발송당일
2026-06-09,카카오페이,혜택A,소재 B,713014,258806,0,998000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-10,KT PASS,PUSH,소재 A,54653,5,0,466000,A_pasB610,
2026-06-10,KT PASS,하단배너,소재 A,1228,9,0,19000,A_pasB620,
2026-06-10,T멤버십,PUSH,소재 A,0,3722,300000,1722000,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-10,T멤버십,미션탭,소재 A,168675,128,0,169000,A_sktB620,
2026-06-10,가스락,내 정보 배너,소재 A,19273,6,0,34000,A_gasB608,
2026-06-10,가스락,서브 참여형 리스트 배너,소재 A,4594,9,0,49000,A_gasB605,
2026-06-10,가스락,서브 텍스트 배너,소재 A,20225,241,0,72000,A_gasB630,
2026-06-10,가스락,홈 참여형 리스트 배너,소재 A,272915,115,0,72000,A_gasB620,
2026-06-10,가스락,홈 토스트 배너,소재 A,34711,424,0,114000,A_gasB610,
2026-06-10,카카오페이,혜택A,소재 B,732880,258931,0,1026000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-11,KT PASS,PUSH,소재 A,51128,5,0,436000,A_pasB610,
2026-06-11,KT PASS,하단배너,소재 A,1223,7,0,19000,A_pasB620,
2026-06-11,T멤버십,PUSH,소재 A,0,3467,300000,1721000,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-11,T멤버십,미션탭,소재 A,168887,103,0,169000,A_sktB620,
2026-06-11,가스락,내 정보 배너,소재 A,19991,5,0,35000,A_gasB608,
2026-06-11,가스락,서브 참여형 리스트 배너,소재 A,5099,16,0,54000,A_gasB605,
2026-06-11,가스락,서브 텍스트 배너,소재 A,43829,579,0,157000,A_gasB630,
2026-06-11,가스락,홈 참여형 리스트 배너,소재 A,242036,131,0,64000,A_gasB620,
2026-06-11,가스락,홈 토스트 배너,소재 A,42625,505,0,140000,A_gasB610,
2026-06-11,카카오페이,TMS,소재 B,80026,1154,140963,7778000,A_kpaB621,기본 텍스트형_발송당일
2026-06-11,카카오페이,혜택A,소재 B,677047,256379,0,948000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-12,KT PASS,PUSH,소재 A,47888,8,0,408000,A_pasB610,
2026-06-12,KT PASS,하단배너,소재 A,1541,4,0,24000,A_pasB620,
2026-06-12,T멤버십,PUSH,소재 A,0,3224,300000,1721000,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-12,T멤버십,미션탭,소재 A,168961,117,0,169000,A_sktB620,
2026-06-12,가스락,내 정보 배너,소재 A,17233,2,0,31000,A_gasB608,
2026-06-12,가스락,서브 참여형 리스트 배너,소재 A,4519,12,0,48000,A_gasB605,
2026-06-12,가스락,서브 텍스트 배너,소재 A,38363,370,0,137000,A_gasB630,
2026-06-12,가스락,홈 참여형 리스트 배너,소재 A,224219,89,0,59000,A_gasB620,
2026-06-12,가스락,홈 토스트 배너,소재 A,39485,425,0,130000,A_gasB610,
2026-06-12,카카오페이,혜택A,소재 B,674069,253102,0,943000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-13,KT PASS,PUSH,소재 A,14224,4,0,121000,A_pasB610,
2026-06-13,KT PASS,하단배너,소재 A,685,1,0,11000,A_pasB620,
2026-06-13,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-13,T멤버십,미션탭,소재 A,168639,110,0,169000,A_sktB620,
2026-06-13,가스락,내 정보 배너,소재 A,9879,2,0,17000,A_gasB608,
2026-06-13,가스락,서브 참여형 리스트 배너,소재 A,3732,6,0,40000,A_gasB605,
2026-06-13,가스락,서브 텍스트 배너,소재 A,20436,276,0,73000,A_gasB630,
2026-06-13,가스락,홈 참여형 리스트 배너,소재 A,188857,90,0,50000,A_gasB620,
2026-06-13,가스락,홈 토스트 배너,소재 A,24277,338,0,80000,A_gasB610,
2026-06-13,카카오페이,TMS,미확인,,,,,A_kpaB523,
2026-06-13,카카오페이,혜택A,소재 B,688496,255253,0,964000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-14,KT PASS,PUSH,소재 A,10580,3,0,90000,A_pasB610,
2026-06-14,KT PASS,하단배너,소재 A,676,0,0,11000,A_pasB620,
2026-06-14,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-14,T멤버십,미션탭,소재 A,168907,111,0,169000,A_sktB620,
2026-06-14,가스락,내 정보 배너,소재 A,9133,3,0,16000,A_gasB608,
2026-06-14,가스락,서브 참여형 리스트 배너,소재 A,3796,7,0,40000,A_gasB605,
2026-06-14,가스락,서브 텍스트 배너,소재 A,15753,235,0,56000,A_gasB630,
2026-06-14,가스락,홈 참여형 리스트 배너,소재 A,190014,74,0,50000,A_gasB620,
2026-06-14,가스락,홈 토스트 배너,소재 A,20467,285,0,67000,A_gasB610,
2026-06-14,카카오페이,혜택A,소재 B,713490,262177,0,999000,A_kpaB611,새 생명 기다린다면?\n든든한 5세대 실비!
2026-06-15,KT PASS,PUSH,소재 A,51437,14,0,438000,A_pasB610,
2026-06-15,KT PASS,하단배너,소재 A,1223,5,0,19000,A_pasB620,
2026-06-15,T멤버십,PUSH,소재 A,0,4049,300000,1721000,A_sktB610,"2배 오른 실비 보험료에 ""깜짝"""
2026-06-15,T멤버십,미션탭,소재 A,168157,110,0,168000,A_sktB620,
2026-06-15,가스락,내 정보 배너,소재 A,19266,7,0,34000,A_gasB608,
2026-06-15,가스락,서브 참여형 리스트 배너,소재 A,4095,11,0,44000,A_gasB605,
2026-06-15,가스락,서브 텍스트 배너,소재 A,22133,238,0,79000,A_gasB630,
2026-06-15,가스락,홈 참여형 리스트 배너,소재 A,214005,67,0,56000,A_gasB620,
2026-06-15,가스락,홈 토스트 배너,소재 A,28659,353,0,94000,A_gasB610,
2026-06-15,카카오페이,TMS,미확인,,,,,A_kpaB623,
2026-06-15,카카오페이,혜택A,소재 C,875014,266486,0,1225000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-16,KT PASS,PUSH,소재 A,49725,5,0,424000,A_pasB610,
2026-06-16,KT PASS,하단배너,소재 A,1200,6,0,19000,A_pasB620,
2026-06-16,T멤버십,PUSH,소재 B,0,3040,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-16,T멤버십,미션탭,소재 B,168253,133,0,168000,A_sktB621,
2026-06-16,가스락,내 정보 배너,소재 A,17291,2,0,31000,A_gasB608,
2026-06-16,가스락,서브 참여형 리스트 배너,소재 A,4813,10,0,51000,A_gasB605,
2026-06-16,가스락,서브 텍스트 배너,소재 A,19754,266,0,71000,A_gasB630,
2026-06-16,가스락,홈 참여형 리스트 배너,소재 A,232868,86,0,61000,A_gasB620,
2026-06-16,가스락,홈 토스트 배너,소재 A,38122,483,0,125000,A_gasB610,
2026-06-16,카카오페이,TMS,소재 C,89902,352,140972,7778000,A_kpaB612,기본 텍스트형_발송당일
2026-06-16,카카오페이,TMS,미확인,,,,,A_kpaB308,
2026-06-16,카카오페이,혜택A,소재 C,861098,266547,0,1205000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-17,KT PASS,PUSH,소재 A,48948,5,0,417000,A_pasB610,
2026-06-17,KT PASS,하단배너,소재 A,1777,5,0,28000,A_pasB620,
2026-06-17,T멤버십,PUSH,소재 B,0,3131,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-17,T멤버십,미션탭,소재 B,167558,112,0,168000,A_sktB621,
2026-06-17,가스락,내 정보 배너,소재 A,17308,4,0,31000,A_gasB608,
2026-06-17,가스락,서브 참여형 리스트 배너,소재 A,4606,5,0,49000,A_gasB605,
2026-06-17,가스락,서브 텍스트 배너,소재 A,31878,289,0,114000,A_gasB630,
2026-06-17,가스락,홈 참여형 리스트 배너,소재 A,234765,102,0,62000,A_gasB620,
2026-06-17,가스락,홈 토스트 배너,소재 A,49447,502,0,162000,A_gasB610,
2026-06-17,카카오페이,혜택A,소재 C,700779,264572,0,981000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-18,KT PASS,PUSH,소재 A,50620,17,0,431000,A_pasB610,
2026-06-18,KT PASS,하단배너,소재 A,1016,5,0,16000,A_pasB620,
2026-06-18,T멤버십,PUSH,소재 B,0,2889,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-18,T멤버십,미션탭,소재 B,167122,119,0,167000,A_sktB621,
2026-06-18,가스락,내 정보 배너,소재 A,15703,3,0,28000,A_gasB608,
2026-06-18,가스락,서브 참여형 리스트 배너,소재 A,4981,8,0,53000,A_gasB605,
2026-06-18,가스락,서브 텍스트 배너,소재 A,18506,202,0,66000,A_gasB630,
2026-06-18,가스락,홈 참여형 리스트 배너,소재 A,224810,82,0,59000,A_gasB620,
2026-06-18,가스락,홈 토스트 배너,소재 A,36364,425,0,119000,A_gasB610,
2026-06-18,카카오페이,TMS,소재 C,80212,765,140975,7779000,A_kpaB612,기본 텍스트형_발송당일
2026-06-18,카카오페이,혜택A,소재 C,685544,261534,0,960000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-19,KT PASS,PUSH,소재 A,48036,4,0,409000,A_pasB610,
2026-06-19,KT PASS,하단배너,소재 A,1332,4,0,21000,A_pasB620,
2026-06-19,T멤버십,PUSH,소재 B,0,2967,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-19,T멤버십,미션탭,소재 B,167203,116,0,167000,A_sktB621,
2026-06-19,가스락,내 정보 배너,소재 A,18352,3,0,32000,A_gasB608,
2026-06-19,가스락,서브 참여형 리스트 배너,소재 A,4013,6,0,43000,A_gasB605,
2026-06-19,가스락,서브 텍스트 배너,소재 A,40142,329,0,144000,A_gasB630,
2026-06-19,가스락,홈 참여형 리스트 배너,소재 A,240133,97,0,63000,A_gasB620,
2026-06-19,가스락,홈 토스트 배너,소재 A,59684,606,0,196000,A_gasB610,
2026-06-19,카카오페이,혜택A,소재 C,673027,258113,0,942000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-20,KT PASS,PUSH,소재 A,13632,3,0,116000,A_pasB610,
2026-06-20,KT PASS,하단배너,소재 A,537,1,0,8000,A_pasB620,
2026-06-20,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-20,T멤버십,미션탭,소재 B,167117,123,0,167000,A_sktB621,
2026-06-20,가스락,내 정보 배너,소재 A,10845,3,0,19000,A_gasB608,
2026-06-20,가스락,서브 참여형 리스트 배너,소재 A,3573,7,0,38000,A_gasB605,
2026-06-20,가스락,서브 텍스트 배너,소재 A,13827,180,0,49000,A_gasB630,
2026-06-20,가스락,홈 참여형 리스트 배너,소재 A,204616,72,0,54000,A_gasB620,
2026-06-20,가스락,홈 토스트 배너,소재 A,31131,405,0,102000,A_gasB610,
2026-06-20,카카오페이,혜택A,소재 C,673675,259452,0,943000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-21,KT PASS,PUSH,소재 A,12427,1,0,106000,A_pasB610,
2026-06-21,KT PASS,하단배너,소재 A,550,2,0,9000,A_pasB620,
2026-06-21,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-21,T멤버십,미션탭,소재 B,167160,117,0,167000,A_sktB621,
2026-06-21,가스락,내 정보 배너,소재 A,12910,4,0,23000,A_gasB608,
2026-06-21,가스락,서브 참여형 리스트 배너,소재 A,3673,16,0,39000,A_gasB605,
2026-06-21,가스락,서브 텍스트 배너,소재 A,33682,545,0,120000,A_gasB630,
2026-06-21,가스락,홈 참여형 리스트 배너,소재 A,224933,80,0,59000,A_gasB620,
2026-06-21,가스락,홈 토스트 배너,소재 A,39253,517,0,129000,A_gasB610,
2026-06-21,카카오페이,혜택A,소재 C,698698,266212,0,978000,A_kpaB622,여드름 치료 청구\n5세대 실비 OK!
2026-06-22,KT PASS,PUSH,소재 A,52417,9,0,447000,A_pasB610,
2026-06-22,KT PASS,하단배너,소재 A,1616,9,0,25000,A_pasB620,
2026-06-22,T멤버십,PUSH,소재 B,0,2971,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-22,T멤버십,미션탭,소재 B,167253,113,0,167000,A_sktB621,
2026-06-22,가스락,내 정보 배너,소재 A,23803,6,0,42000,A_gasB608,
2026-06-22,가스락,서브 참여형 리스트 배너,소재 A,4526,13,0,48000,A_gasB605,
2026-06-22,가스락,서브 텍스트 배너,소재 A,49773,476,0,178000,A_gasB630,
2026-06-22,가스락,홈 참여형 리스트 배너,소재 A,265478,96,0,70000,A_gasB620,
2026-06-22,가스락,홈 토스트 배너,소재 A,71885,826,0,236000,A_gasB610,
2026-06-22,카카오페이,혜택A,소재 A,938184,269749,0,1313000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-23,KT PASS,PUSH,소재 A,54715,3,0,466000,A_pasB610,
2026-06-23,KT PASS,하단배너,소재 A,1145,4,0,18000,A_pasB620,
2026-06-23,T멤버십,PUSH,소재 B,0,1896,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-23,T멤버십,미션탭,소재 B,166872,112,0,167000,A_sktB621,
2026-06-23,가스락,내 정보 배너,소재 A,19259,4,0,34000,A_gasB608,
2026-06-23,가스락,서브 참여형 리스트 배너,소재 A,4659,15,0,50000,A_gasB605,
2026-06-23,가스락,서브 텍스트 배너,소재 A,26153,307,0,94000,A_gasB630,
2026-06-23,가스락,홈 참여형 리스트 배너,소재 A,295621,124,0,78000,A_gasB620,
2026-06-23,가스락,홈 토스트 배너,소재 A,47349,705,0,155000,A_gasB610,
2026-06-23,카카오페이,TMS,소재 B,86695,678,140966,7778000,A_kpaB621,기본 텍스트형_발송당일
2026-06-23,카카오페이,혜택A,소재 A,899486,264884,0,1259000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-24,KT PASS,PUSH,소재 A,47631,11,0,406000,A_pasB610,
2026-06-24,KT PASS,하단배너,소재 A,912,7,0,14000,A_pasB620,
2026-06-24,T멤버십,PUSH,소재 B,0,2016,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-24,T멤버십,미션탭,소재 B,166597,106,0,167000,A_sktB621,
2026-06-24,가스락,내 정보 배너,소재 A,19446,8,0,34000,A_gasB608,
2026-06-24,가스락,서브 참여형 리스트 배너,소재 A,4738,20,0,50000,A_gasB605,
2026-06-24,가스락,서브 텍스트 배너,소재 A,24599,275,0,88000,A_gasB630,
2026-06-24,가스락,홈 참여형 리스트 배너,소재 A,295853,139,0,78000,A_gasB620,
2026-06-24,가스락,홈 토스트 배너,소재 A,37027,568,0,122000,A_gasB610,
2026-06-24,카카오페이,TMS,소재 E,85923,798,140958,7778000,A_kpaB624,기본 텍스트형_발송당일
2026-06-24,카카오페이,혜택A,소재 A,986805,266310,0,1381000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-25,KT PASS,PUSH,소재 A,47651,8,0,406000,A_pasB610,
2026-06-25,KT PASS,하단배너,소재 A,1215,5,0,19000,A_pasB620,
2026-06-25,T멤버십,PUSH,소재 B,0,1899,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-25,T멤버십,미션탭,소재 B,166280,109,0,166000,A_sktB621,
2026-06-25,가스락,내 정보 배너,소재 A,20624,3,0,37000,A_gasB608,
2026-06-25,가스락,서브 참여형 리스트 배너,소재 A,3989,9,0,42000,A_gasB605,
2026-06-25,가스락,서브 텍스트 배너,소재 A,27396,276,0,98000,A_gasB630,
2026-06-25,가스락,홈 참여형 리스트 배너,소재 A,311273,106,0,82000,A_gasB620,
2026-06-25,가스락,홈 토스트 배너,소재 A,47888,537,0,157000,A_gasB610,
2026-06-25,카카오페이,TMS,소재 B,84112,711,140933,7777000,A_kpaB621,기본 텍스트형_발송당일
2026-06-25,카카오페이,혜택A,소재 A,973171,264546,0,1362000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-26,KT PASS,PUSH,소재 A,49033,8,0,418000,A_pasB610,
2026-06-26,KT PASS,하단배너,소재 A,1207,3,0,19000,A_pasB620,
2026-06-26,T멤버십,PUSH,소재 B,0,2660,300000,1721000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-26,T멤버십,미션탭,소재 B,166344,110,0,166000,A_sktB621,
2026-06-26,가스락,내 정보 배너,소재 A,18598,3,0,33000,A_gasB608,
2026-06-26,가스락,서브 참여형 리스트 배너,소재 A,3600,11,0,38000,A_gasB605,
2026-06-26,가스락,서브 텍스트 배너,소재 A,23574,299,0,84000,A_gasB630,
2026-06-26,가스락,홈 참여형 리스트 배너,소재 A,287622,100,0,76000,A_gasB620,
2026-06-26,가스락,홈 토스트 배너,소재 A,38346,480,0,126000,A_gasB610,
2026-06-26,카카오페이,혜택A,소재 A,829145,257636,0,1161000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-27,KT PASS,PUSH,소재 A,15527,3,0,132000,A_pasB610,
2026-06-27,KT PASS,하단배너,소재 A,446,2,0,7000,A_pasB620,
2026-06-27,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-27,T멤버십,미션탭,소재 B,166391,102,0,166000,A_sktB621,
2026-06-27,가스락,내 정보 배너,소재 A,9977,4,0,18000,A_gasB608,
2026-06-27,가스락,서브 참여형 리스트 배너,소재 A,3273,8,0,35000,A_gasB605,
2026-06-27,가스락,서브 텍스트 배너,소재 A,12189,188,0,44000,A_gasB630,
2026-06-27,가스락,홈 참여형 리스트 배너,소재 A,240851,84,0,63000,A_gasB620,
2026-06-27,가스락,홈 토스트 배너,소재 A,23038,357,0,76000,A_gasB610,
2026-06-27,카카오페이,혜택A,소재 A,823415,257634,0,1153000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-28,KT PASS,PUSH,소재 A,11945,2,0,102000,A_pasB610,
2026-06-28,KT PASS,하단배너,소재 A,469,0,0,7000,A_pasB620,
2026-06-28,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-28,T멤버십,미션탭,소재 B,166373,81,0,166000,A_sktB621,
2026-06-28,가스락,내 정보 배너,소재 A,10591,1,0,19000,A_gasB608,
2026-06-28,가스락,서브 참여형 리스트 배너,소재 A,3365,3,0,36000,A_gasB605,
2026-06-28,가스락,서브 텍스트 배너,소재 A,12896,186,0,46000,A_gasB630,
2026-06-28,가스락,홈 참여형 리스트 배너,소재 A,244491,89,0,64000,A_gasB620,
2026-06-28,가스락,홈 토스트 배너,소재 A,23736,347,0,78000,A_gasB610,
2026-06-28,카카오페이,혜택A,소재 A,846967,263784,0,1185000,A_kpaB610,실비 보험료 절감\n나도 해당 될까?
2026-06-29,KT PASS,PUSH,소재 A,55476,9,0,473000,A_pasB610,
2026-06-29,KT PASS,하단배너,소재 A,939,2,0,16000,A_pasB620,
2026-06-29,T멤버십,PUSH,소재 B,0,1791,200000,1147000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-29,T멤버십,미션탭,소재 B,165210,111,0,165000,A_sktB621,
2026-06-29,가스락,내 정보 배너,소재 A,24530,6,0,43000,A_gasB608,
2026-06-29,가스락,서브 참여형 리스트 배너,소재 A,3724,12,0,41000,A_gasB605,
2026-06-29,가스락,서브 텍스트 배너,소재 A,42972,463,0,154000,A_gasB630,
2026-06-29,가스락,홈 참여형 리스트 배너,소재 A,317747,135,0,84000,A_gasB620,
2026-06-29,가스락,홈 토스트 배너,소재 A,58841,620,0,193000,A_gasB610,
2026-06-30,KT PASS,PUSH,소재 A,65778,5,0,560000,A_pasB610,
2026-06-30,KT PASS,하단배너,소재 A,944,1,0,16000,A_pasB620,
2026-06-30,T멤버십,PUSH,소재 B,0,1806,200000,1147000,A_sktB611,"보장은 그대로, 보험료는 반값으로? 💸"
2026-06-30,T멤버십,미션탭,소재 B,163932,106,0,163000,A_sktB621,
2026-06-30,가스락,내 정보 배너,소재 A,23872,3,0,43000,A_gasB608,
2026-06-30,가스락,서브 참여형 리스트 배너,소재 A,3577,14,0,39000,A_gasB605,
2026-06-30,가스락,서브 텍스트 배너,소재 A,31282,406,0,112000,A_gasB630,
2026-06-30,가스락,홈 참여형 리스트 배너,소재 A,305181,94,0,79000,A_gasB620,
2026-06-30,가스락,홈 토스트 배너,소재 A,45605,520,0,150000,A_gasB610,
2026-07-01,KT PASS,PUSH,소재 A,65712,9,0,467000,A_pasB710,
